Order_ID,Expected_Delivery_Date,Actual_Delivery_Date,Delay_Days,Delivery_Status
ORD01781,2024-01-22,2024-01-25,3.0,Late
ORD01782,2024-01-08,2024-01-10,2.0,Late
ORD01783,2024-05-04,2024-05-05,1.0,Late
ORD01784,2024-01-19,2024-01-14,-5.0,On-Time
ORD01785,2024-03-18,2024-03-17,-1.0,On-Time
ORD01786,2024-04-11,2024-04-06,-5.0,On-Time
ORD01787,2024-04-04,2024-04-02,-2.0,On-Time
ORD01788,2024-02-18,2024-02-17,-1.0,On-Time
ORD01789,2024-06-01,2024-06-01,0.0,On-Time
ORD01790,2024-03-24,2024-03-18,-6.0,On-Time
ORD01791,2024-04-27,2024-04-25,-2.0,On-Time
ORD01792,2024-04-29,2024-04-27,-2.0,On-Time
ORD01793,2024-02-19,2024-02-20,1.0,Late
ORD01794,2024-02-16,2024-02-10,-6.0,On-Time
ORD01795,2024-01-23,2024-01-21,-2.0,On-Time
ORD01796,2024-06-02,2024-05-28,-5.0,On-Time
ORD01797,2024-03-08,2024-03-02,-6.0,On-Time
ORD01798,2024-01-21,2024-01-22,,Late
ORD01799,2024-02-10,2024-02-07,-3.0,On-Time
ORD01800,2024-01-25,2024-01-23,-2.0,On-Time
ORD01801,2024-04-21,2024-04-19,-2.0,On-Time
ORD01802,2024-01-26,2024-01-23,-3.0,On-Time
ORD01803,2024-02-25,2024-02-22,-3.0,On-Time
ORD01804,2024-04-04,2024-04-03,-1.0,On-Time
ORD01805,2024-02-18,2024-02-19,1.0,Late
ORD01806,2024-03-04,2024-03-02,-2.0,On-Time
ORD01807,2024-03-19,2024-03-19,0.0,On-Time
ORD01808,2024-05-15,2024-05-15,0.0,On-Time
ORD01809,2024-02-14,2024-02-09,-5.0,On-Time
ORD01810,2024-05-06,2024-05-06,0.0,On-Time
ORD01811,2024-02-19,2024-02-20,1.0,Late
ORD01812,2024-04-25,2024-04-21,-4.0,On-Time
ORD01813,2024-01-23,2024-01-21,-2.0,On-Time
ORD01814,2024-05-19,2024-05-18,-1.0,On-Time
ORD01815,2024-06-04,2024-06-02,-2.0,On-Time
ORD01816,2024-04-02,2024-04-04,2.0,Late
ORD01817,2024-04-29,2024-04-25,,On-Time
ORD01818,2024-05-04,2024-05-03,-1.0,On-Time
ORD01819,2024-02-15,2024-02-14,-1.0,On-Time
ORD01820,2024-02-18,2024-02-13,-5.0,On-Time
ORD01821,2024-04-15,2024-04-14,-1.0,On-Time
ORD01822,2024-03-05,2024-03-09,4.0,Late
ORD01823,2024-03-06,2024-03-02,-4.0,On-Time
ORD01824,2024-04-02,2024-04-02,0.0,On-Time
ORD01825,2024-05-16,2024-05-14,-2.0,On-Time
ORD01826,2024-05-14,2024-05-11,-3.0,On-Time
ORD01827,2024-05-10,2024-05-07,-3.0,On-Time
ORD01828,2024-03-24,2024-03-21,-3.0,On-Time
ORD01829,2024-01-16,2024-01-17,1.0,Late
ORD01830,2024-04-29,2024-04-24,,On-Time
ORD01831,2024-05-25,2024-05-26,1.0,Late
ORD01832,2024-02-01,2024-01-28,-4.0,On-Time
ORD01833,2024-04-05,2024-04-06,1.0,Late
ORD01834,2024-04-18,2024-04-16,-2.0,On-Time
ORD01835,2024-02-28,2024-02-24,-4.0,On-Time
ORD01836,2024-03-12,2024-03-11,-1.0,On-Time
ORD01837,2024-05-25,2024-05-23,-2.0,On-Time
ORD01838,2024-03-20,2024-03-16,-4.0,On-Time
ORD01839,2024-05-10,2024-05-05,-5.0,On-Time
ORD01840,2024-01-17,2024-01-18,1.0,Late
ORD01841,2024-04-06,2024-04-05,-1.0,On-Time
ORD01842,2024-05-19,2024-05-19,0.0,On-Time
ORD01843,2024-05-27,2024-05-29,2.0,Late
ORD01844,2024-05-03,2024-05-02,-1.0,On-Time
ORD01845,2024-02-29,2024-02-29,0.0,On-Time
ORD01846,2024-03-15,2024-03-14,-1.0,On-Time
ORD01847,2024-05-02,2024-05-01,-1.0,On-Time
ORD01848,2024-02-27,2024-02-28,1.0,Late
ORD01849,2024-01-13,2024-01-10,-3.0,On-Time
ORD01850,2024-04-11,2024-04-05,-6.0,On-Time
ORD01851,2024-03-25,2024-03-24,-1.0,On-Time
ORD01852,2024-05-23,2024-05-22,-1.0,On-Time
ORD01853,2024-04-24,2024-04-20,-4.0,On-Time
ORD01854,2024-05-05,2024-05-05,0.0,On-Time
ORD01855,2024-05-03,2024-05-02,-1.0,On-Time
ORD01856,2024-01-19,2024-01-17,-2.0,On-Time
ORD01857,2024-05-23,2024-05-24,1.0,Late
ORD01858,2024-05-19,2024-05-15,-4.0,On-Time
ORD01859,2024-02-08,2024-02-06,-2.0,On-Time
ORD01860,2024-04-18,2024-04-20,2.0,Late
ORD01861,2024-05-25,2024-05-27,2.0,Late
ORD01862,2024-03-10,2024-03-09,-1.0,On-Time
ORD01863,2024-02-03,2024-02-03,0.0,On-Time
ORD01864,2024-05-01,2024-04-28,-3.0,On-Time
ORD01865,2024-03-17,2024-03-13,-4.0,On-Time
ORD01866,2024-03-08,2024-03-07,-1.0,On-Time
ORD01867,2024-01-10,2024-01-05,-5.0,On-Time
ORD01868,2024-06-01,2024-05-30,-2.0,On-Time
ORD01869,2024-03-20,2024-03-18,-2.0,On-Time
ORD01870,2024-02-24,2024-02-24,0.0,On-Time
ORD01871,2024-04-13,2024-04-12,-1.0,On-Time
ORD01872,2024-06-01,2024-06-01,0.0,On-Time
ORD01873,2024-02-15,2024-02-16,,Late
ORD01874,2024-05-01,2024-05-03,2.0,Late
ORD01875,2024-04-11,2024-04-10,-1.0,On-Time
ORD01876,2024-04-10,2024-04-12,,Late
ORD01877,2024-05-29,2024-06-01,3.0,Late
ORD01878,2024-04-11,2024-04-10,-1.0,On-Time
ORD01879,2024-04-29,2024-04-26,-3.0,On-Time
ORD01880,2024-03-26,2024-03-24,-2.0,On-Time
ORD01881,2024-03-05,2024-03-06,1.0,Late
ORD01882,2024-03-28,2024-03-28,0.0,On-Time
ORD01883,2024-02-25,2024-02-22,-3.0,On-Time
ORD01884,2024-05-22,2024-05-19,-3.0,On-Time
ORD01885,2024-05-16,2024-05-18,2.0,Late
ORD01886,2024-02-20,2024-02-19,-1.0,On-Time
ORD01887,2024-04-20,2024-04-17,-3.0,On-Time
ORD01888,2024-05-01,2024-04-26,-5.0,On-Time
ORD01889,2024-04-18,2024-04-16,-2.0,On-Time
ORD01890,2024-05-21,2024-05-22,1.0,Late
ORD01891,2024-01-22,2024-01-23,1.0,Late
ORD01892,2024-01-21,2024-01-16,-5.0,On-Time
ORD01893,2024-05-17,2024-05-17,0.0,On-Time
ORD01894,2024-06-03,2024-06-05,2.0,Late
ORD01895,2024-02-19,2024-02-19,0.0,On-Time
ORD01896,2024-03-16,2024-03-13,-3.0,On-Time
ORD01897,2024-02-08,2024-02-07,-1.0,On-Time
ORD01898,2024-03-09,2024-03-05,-4.0,On-Time
ORD01899,2024-03-20,2024-03-19,-1.0,On-Time
ORD01900,2024-05-22,2024-05-22,0.0,On-Time
ORD01901,2024-04-08,2024-04-03,-5.0,On-Time
ORD01902,2024-05-02,2024-05-04,2.0,Late
ORD01903,2024-02-21,2024-02-19,-2.0,On-Time
ORD01904,2024-02-02,2024-02-01,-1.0,On-Time
ORD01905,2024-02-29,2024-02-25,-4.0,On-Time
ORD01906,2024-03-29,2024-04-01,3.0,Late
ORD01907,2024-02-15,2024-02-13,-2.0,On-Time
ORD01908,2024-03-20,2024-03-19,-1.0,On-Time
ORD01909,2024-02-21,2024-02-18,-3.0,On-Time
ORD01910,2024-01-08,2024-01-08,0.0,On-Time
ORD01911,2024-01-30,2024-01-29,-1.0,On-Time
ORD01912,2024-03-19,2024-03-13,-6.0,On-Time
ORD01913,2024-02-06,2024-02-04,-2.0,On-Time
ORD01914,2024-02-08,2024-02-08,0.0,On-Time
ORD01915,2024-01-17,2024-01-10,-7.0,On-Time
ORD01916,2024-05-23,2024-05-18,,On-Time
ORD01917,2024-03-22,2024-03-18,-4.0,On-Time
ORD01918,2024-03-18,2024-03-13,-5.0,On-Time
ORD01919,2024-05-13,2024-05-13,0.0,On-Time
ORD01920,2024-05-13,2024-05-15,2.0,Late
ORD01921,2024-04-17,2024-04-15,-2.0,On-Time
ORD01922,2024-01-09,2024-01-06,-3.0,On-Time
ORD01923,2024-01-11,2024-01-07,-4.0,On-Time
ORD01924,2024-01-31,2024-01-30,-1.0,On-Time
ORD01925,2024-01-27,2024-01-28,1.0,Late
ORD01926,2024-04-02,2024-03-30,-3.0,On-Time
ORD01927,2024-03-03,2024-03-03,0.0,On-Time
ORD01928,2024-05-10,2024-05-06,-4.0,On-Time
ORD01929,2024-03-21,2024-03-18,-3.0,On-Time
ORD01930,2024-01-28,2024-01-28,0.0,On-Time
ORD01931,2024-03-06,2024-03-02,-4.0,On-Time
ORD01932,2024-01-10,2024-01-10,0.0,On-Time
ORD01933,2024-04-30,2024-04-28,-2.0,On-Time
ORD01934,2024-05-25,2024-05-20,-5.0,On-Time
ORD01935,2024-03-10,2024-03-09,-1.0,On-Time
ORD01936,2024-05-22,2024-05-21,-1.0,On-Time
ORD01937,2024-01-25,2024-01-26,1.0,Late
ORD01938,2024-03-28,2024-03-25,-3.0,On-Time
ORD01939,2024-01-29,2024-01-23,-6.0,On-Time
ORD01940,2024-02-16,2024-02-19,3.0,Late
ORD01941,2024-04-22,2024-04-21,-1.0,On-Time
ORD01942,2024-02-18,2024-02-18,0.0,On-Time
ORD01943,2024-01-12,2024-01-09,-3.0,On-Time
ORD01944,2024-02-19,2024-02-16,-3.0,On-Time
ORD01945,2024-03-24,2024-03-21,-3.0,On-Time
ORD01946,2024-04-14,2024-04-15,1.0,Late
ORD01947,2024-02-29,2024-02-28,-1.0,On-Time
ORD01948,2024-02-11,2024-02-12,1.0,Late
ORD01949,2024-02-02,2024-01-31,,On-Time
ORD01950,2024-05-21,2024-05-17,-4.0,On-Time
ORD01951,2024-02-26,2024-02-24,-2.0,On-Time
ORD01952,2024-05-03,2024-04-27,-6.0,On-Time
ORD01953,2024-01-22,2024-01-15,-7.0,On-Time
ORD01954,2024-01-28,2024-01-27,-1.0,On-Time
ORD01955,2024-03-27,2024-03-25,-2.0,On-Time
ORD01956,2024-02-29,2024-02-29,0.0,On-Time
ORD01957,2024-02-08,2024-02-06,-2.0,On-Time
ORD01958,2024-04-28,2024-04-23,-5.0,On-Time
ORD01959,2024-05-05,2024-05-05,0.0,On-Time
ORD01960,2024-01-19,2024-01-20,1.0,Late
ORD01961,2024-04-04,2024-04-01,-3.0,On-Time
ORD01962,2024-05-11,2024-05-12,1.0,Late
ORD01963,2024-05-16,2024-05-14,-2.0,On-Time
ORD01964,2024-03-18,2024-03-15,-3.0,On-Time
ORD01965,2024-03-22,2024-03-21,-1.0,On-Time
ORD01966,2024-03-23,2024-03-23,0.0,On-Time
ORD01967,2024-03-16,2024-03-16,0.0,On-Time
ORD01968,2024-02-17,2024-02-19,2.0,Late
ORD01969,2024-02-28,2024-02-22,-6.0,On-Time
ORD01970,2024-01-22,2024-01-17,-5.0,On-Time
ORD01971,2024-05-19,2024-05-20,1.0,Late
ORD01972,2024-03-20,2024-03-15,-5.0,On-Time
ORD01973,2024-05-18,2024-05-13,-5.0,On-Time
ORD01974,2024-01-11,2024-01-08,-3.0,On-Time
ORD01975,2024-01-17,2024-01-15,-2.0,On-Time
ORD01976,2024-05-14,2024-05-16,2.0,Late
ORD01977,2024-03-21,2024-03-18,-3.0,On-Time
ORD01978,2024-01-18,2024-01-15,-3.0,On-Time
ORD01979,2024-03-11,2024-03-09,-2.0,On-Time
ORD01980,2024-03-25,2024-03-26,1.0,Late
ORD01981,2024-03-11,2024-03-10,-1.0,On-Time
ORD01982,2024-04-22,2024-04-20,-2.0,On-Time
ORD01983,2024-01-14,2024-01-15,1.0,Late
ORD01984,2024-06-02,2024-05-31,-2.0,On-Time
ORD01985,2024-03-01,2024-02-27,-3.0,On-Time
ORD01986,2024-04-17,2024-04-16,-1.0,On-Time
ORD01987,2024-02-15,2024-02-14,-1.0,On-Time
ORD01988,2024-03-19,2024-03-16,-3.0,On-Time
ORD01989,2024-03-18,2024-03-22,4.0,Late
ORD01990,2024-04-27,2024-04-26,-1.0,On-Time
ORD01991,2024-02-21,2024-02-19,-2.0,On-Time
ORD01992,2024-02-26,2024-02-25,-1.0,On-Time
ORD01993,2024-04-26,2024-04-23,-3.0,On-Time
ORD01994,2024-03-25,2024-03-23,-2.0,On-Time
ORD01995,2024-01-24,2024-01-24,0.0,On-Time
ORD01996,2024-03-24,2024-03-19,-5.0,On-Time
ORD01997,2024-03-27,2024-03-22,-5.0,On-Time
ORD01998,2024-03-07,2024-03-09,2.0,Late
ORD01999,2024-02-23,2024-02-21,-2.0,On-Time
ORD02000,2024-04-20,2024-04-15,-5.0,On-Time
ORD02001,2024-04-14,2024-04-15,1.0,Late
ORD02002,2024-02-27,2024-02-23,-4.0,On-Time
ORD02003,2024-06-01,2024-06-04,3.0,Late
ORD02004,2024-05-01,2024-05-03,2.0,Late
ORD02005,2024-03-12,2024-03-08,-4.0,On-Time
ORD02006,2024-04-15,2024-04-15,0.0,On-Time
ORD02007,2024-03-11,2024-03-08,-3.0,On-Time
ORD02008,2024-03-20,2024-03-19,-1.0,On-Time
ORD02009,2024-02-15,2024-02-19,4.0,Late
ORD02010,2024-01-21,2024-01-21,,On-Time
ORD02011,2024-04-10,2024-04-09,-1.0,On-Time
ORD02012,2024-02-11,2024-02-11,0.0,On-Time
ORD02013,2024-02-20,2024-02-16,-4.0,On-Time
ORD02014,2024-02-08,2024-02-07,-1.0,On-Time
ORD02015,2024-05-16,2024-05-17,,Late
ORD02016,2024-01-23,2024-01-23,0.0,On-Time
ORD02017,2024-02-01,2024-02-01,0.0,On-Time
ORD02018,2024-03-21,2024-03-23,2.0,Late
ORD02019,2024-02-22,2024-02-20,-2.0,On-Time
ORD02020,2024-02-25,2024-02-25,0.0,On-Time
ORD02021,2024-06-04,2024-06-06,2.0,Late
ORD02022,2024-02-11,2024-02-04,-7.0,On-Time
ORD02023,2024-03-23,2024-03-25,2.0,Late
ORD02024,2024-02-11,2024-02-08,-3.0,On-Time
ORD02025,2024-02-22,2024-02-19,-3.0,On-Time
ORD02026,2024-03-26,2024-03-23,-3.0,On-Time
ORD02027,2024-04-12,2024-04-10,-2.0,On-Time
ORD02028,2024-04-15,2024-04-14,-1.0,On-Time
ORD02029,2024-05-29,2024-05-26,-3.0,On-Time
ORD02030,2024-02-14,2024-02-07,-7.0,On-Time
ORD02031,2024-01-10,2024-01-06,-4.0,On-Time
ORD02032,2024-04-13,2024-04-13,0.0,On-Time
ORD02033,2024-02-02,2024-02-01,-1.0,On-Time
ORD02034,2024-01-12,2024-01-08,,On-Time
ORD02035,2024-02-29,2024-03-02,2.0,Late
ORD02036,2024-05-21,2024-05-21,0.0,On-Time
ORD02037,2024-04-15,2024-04-15,0.0,On-Time
ORD02038,2024-01-27,2024-01-25,-2.0,On-Time
ORD02039,2024-03-22,2024-03-17,-5.0,On-Time
ORD02040,2024-03-09,2024-03-08,-1.0,On-Time
ORD02041,2024-04-11,2024-04-09,-2.0,On-Time
ORD02042,2024-05-03,2024-04-28,-5.0,On-Time
ORD02043,2024-01-09,2024-01-05,-4.0,On-Time
ORD02044,2024-01-12,2024-01-15,3.0,Late
ORD02045,2024-02-09,2024-02-08,-1.0,On-Time
ORD02046,2024-01-31,2024-01-29,-2.0,On-Time
ORD02047,2024-05-08,2024-05-04,,On-Time
ORD02048,2024-02-19,2024-02-14,-5.0,On-Time
ORD02049,2024-01-21,2024-01-24,3.0,Late
ORD02050,2024-01-12,2024-01-10,-2.0,On-Time
ORD02051,2024-05-06,2024-05-01,-5.0,On-Time
ORD02052,2024-04-12,2024-04-07,-5.0,On-Time
ORD02053,2024-05-24,2024-05-21,-3.0,On-Time
ORD02054,2024-04-03,2024-04-04,1.0,Late
ORD02055,2024-05-23,2024-05-21,-2.0,On-Time
ORD02056,2024-03-25,2024-03-25,0.0,On-Time
ORD02057,2024-04-05,2024-04-05,0.0,On-Time
ORD02058,2024-03-07,2024-03-04,-3.0,On-Time
ORD02059,2024-02-24,2024-02-23,-1.0,On-Time
ORD02060,2024-02-02,2024-02-01,-1.0,On-Time
ORD02061,2024-04-22,2024-04-19,,On-Time
ORD02062,2024-03-11,2024-03-08,-3.0,On-Time
ORD02063,2024-03-10,2024-03-11,1.0,Late
ORD02064,2024-05-06,2024-05-04,-2.0,On-Time
ORD02065,2024-04-24,2024-04-19,-5.0,On-Time
ORD02066,2024-05-30,2024-05-29,-1.0,On-Time
ORD02067,2024-01-28,2024-01-30,2.0,Late
ORD02068,2024-06-02,2024-05-31,-2.0,On-Time
ORD02069,2024-05-13,2024-05-09,-4.0,On-Time
ORD02070,2024-02-10,2024-02-05,-5.0,On-Time
ORD02071,2024-04-09,2024-04-10,1.0,Late
ORD02072,2024-06-07,2024-06-04,-3.0,On-Time
ORD02073,2024-04-19,2024-04-16,-3.0,On-Time
ORD02074,2024-02-13,2024-02-07,-6.0,On-Time
ORD02075,2024-01-07,2024-01-07,0.0,On-Time
ORD02076,2024-05-27,2024-05-26,-1.0,On-Time
ORD02077,2024-03-28,2024-03-26,-2.0,On-Time
ORD02078,2024-02-26,2024-02-23,-3.0,On-Time
ORD02079,2024-03-17,2024-03-13,-4.0,On-Time
ORD02080,2024-02-23,2024-02-19,-4.0,On-Time
ORD02081,2024-03-28,2024-03-30,2.0,Late
ORD02082,2024-02-07,2024-02-03,-4.0,On-Time
ORD02083,2024-04-27,2024-04-28,1.0,Late
ORD02084,2024-05-04,2024-04-29,-5.0,On-Time
ORD02085,2024-02-08,2024-02-05,-3.0,On-Time
ORD02086,2024-04-29,2024-05-01,2.0,Late
ORD02087,2024-03-10,2024-03-05,-5.0,On-Time
ORD02088,2024-04-02,2024-03-27,-6.0,On-Time
ORD02089,2024-01-07,2024-01-08,1.0,Late
ORD02090,2024-03-03,2024-03-04,1.0,Late
ORD02091,2024-06-05,2024-06-04,-1.0,On-Time
ORD02092,2024-04-28,2024-04-26,-2.0,On-Time
ORD02093,2024-03-13,2024-03-13,0.0,On-Time
ORD02094,2024-01-26,2024-01-21,-5.0,On-Time
ORD02095,2024-01-22,2024-01-18,-4.0,On-Time
ORD02096,2024-05-12,2024-05-07,-5.0,On-Time
ORD02097,2024-05-06,2024-05-03,-3.0,On-Time
ORD02098,2024-05-05,2024-05-07,2.0,Late
ORD02099,2024-04-30,2024-04-29,-1.0,On-Time
ORD02100,2024-02-09,2024-02-06,-3.0,On-Time
ORD02101,2024-02-19,2024-02-18,-1.0,On-Time
ORD02102,2024-05-21,2024-05-23,2.0,Late
ORD02103,2024-02-10,2024-02-09,-1.0,On-Time
ORD02104,2024-03-24,2024-03-24,0.0,On-Time
ORD02105,2024-03-15,2024-03-12,-3.0,On-Time
ORD02106,2024-03-07,2024-03-03,-4.0,On-Time
ORD02107,2024-03-19,2024-03-18,-1.0,On-Time
ORD02108,2024-02-24,2024-02-19,-5.0,On-Time
ORD02109,2024-05-04,2024-05-05,1.0,Late
ORD02110,2024-03-29,2024-03-29,0.0,On-Time
ORD02111,2024-03-24,2024-03-19,-5.0,On-Time
ORD02112,2024-03-05,2024-02-29,-5.0,On-Time
ORD02113,2024-01-30,2024-01-24,-6.0,On-Time
ORD02114,2024-03-12,2024-03-11,-1.0,On-Time
ORD02115,2024-02-20,2024-02-17,-3.0,On-Time
ORD02116,2024-04-07,2024-04-05,-2.0,On-Time
ORD02117,2024-03-31,2024-03-31,0.0,On-Time
ORD02118,2024-02-24,2024-02-26,2.0,Late
ORD02119,2024-03-17,2024-03-16,-1.0,On-Time
ORD02120,2024-05-20,2024-05-17,-3.0,On-Time
ORD02121,2024-05-24,2024-05-20,-4.0,On-Time
ORD02122,2024-01-18,2024-01-19,1.0,Late
ORD02123,2024-02-23,2024-02-25,2.0,Late
ORD02124,2024-04-10,2024-04-07,-3.0,On-Time
ORD02125,2024-05-26,2024-05-23,-3.0,On-Time
ORD02126,2024-06-02,2024-06-02,0.0,On-Time
ORD02127,2024-02-07,2024-02-06,-1.0,On-Time
ORD02128,2024-02-24,2024-02-27,3.0,Late
ORD02129,2024-05-20,2024-05-21,1.0,Late
ORD02130,2024-05-14,2024-05-09,-5.0,On-Time
ORD02131,2024-01-13,2024-01-14,1.0,Late
ORD02132,2024-05-14,2024-05-14,0.0,On-Time
ORD02133,2024-03-03,2024-03-02,-1.0,On-Time
ORD02134,2024-01-22,2024-01-22,0.0,On-Time
ORD02135,2024-01-29,2024-01-29,0.0,On-Time
ORD02136,2024-04-07,2024-04-06,-1.0,On-Time
ORD02137,2024-03-27,2024-03-23,-4.0,On-Time
ORD02138,2024-04-25,2024-04-22,,On-Time
ORD02139,2024-03-17,2024-03-18,1.0,Late
ORD02140,2024-04-13,2024-04-12,-1.0,On-Time
ORD02141,2024-05-28,2024-05-25,-3.0,On-Time
ORD02142,2024-04-06,2024-04-04,-2.0,On-Time
ORD02143,2024-05-14,2024-05-17,,Late
ORD02144,2024-02-04,2024-02-06,2.0,Late
ORD02145,2024-03-01,2024-02-26,,On-Time
ORD02146,2024-03-28,2024-03-26,-2.0,On-Time
ORD02147,2024-04-28,2024-04-22,-6.0,On-Time
ORD02148,2024-01-05,2024-01-07,2.0,Late
ORD02149,2024-04-13,2024-04-15,2.0,Late
ORD02150,2024-01-27,2024-01-28,1.0,Late
ORD02151,2024-03-19,2024-03-20,,Late
ORD02152,2024-02-29,2024-02-28,-1.0,On-Time
ORD02153,2024-02-02,2024-02-01,-1.0,On-Time
ORD02154,2024-03-08,2024-03-07,-1.0,On-Time
ORD02155,2024-06-01,2024-05-27,-5.0,On-Time
ORD02156,2024-02-15,2024-02-17,2.0,Late
ORD02157,2024-04-06,2024-03-30,-7.0,On-Time
ORD02158,2024-05-17,2024-05-10,-7.0,On-Time
ORD02159,2024-01-18,2024-01-16,-2.0,On-Time
ORD02160,2024-04-06,2024-04-03,-3.0,On-Time
ORD02161,2024-03-01,2024-02-29,-1.0,On-Time
ORD02162,2024-01-26,2024-01-28,2.0,Late
ORD02163,2024-04-29,2024-05-02,3.0,Late
ORD02164,2024-01-20,2024-01-20,0.0,On-Time
ORD02165,2024-06-01,2024-06-02,1.0,Late
ORD02166,2024-04-09,2024-04-06,-3.0,On-Time
ORD02167,2024-04-11,2024-04-06,-5.0,On-Time
ORD02168,2024-01-10,2024-01-10,0.0,On-Time
ORD02169,2024-03-31,2024-03-25,,On-Time
ORD02170,2024-05-09,2024-05-05,-4.0,On-Time
ORD02171,2024-02-15,2024-02-17,2.0,Late
ORD02172,2024-02-09,2024-02-06,-3.0,On-Time
ORD02173,2024-02-25,2024-02-25,0.0,On-Time
ORD02174,2024-05-18,2024-05-16,-2.0,On-Time
ORD02175,2024-03-03,2024-02-29,-3.0,On-Time
ORD02176,2024-02-17,2024-02-16,-1.0,On-Time
ORD02177,2024-05-04,2024-05-02,-2.0,On-Time
ORD02178,2024-05-24,2024-05-22,-2.0,On-Time
ORD02179,2024-02-12,2024-02-10,-2.0,On-Time
ORD02180,2024-02-24,2024-02-21,-3.0,On-Time
ORD02181,2024-02-04,2024-01-30,-5.0,On-Time
ORD02182,2024-02-21,2024-02-17,-4.0,On-Time
ORD02183,2024-01-29,2024-01-29,0.0,On-Time
ORD02184,2024-02-03,2024-01-31,-3.0,On-Time
ORD02185,2024-01-11,2024-01-09,-2.0,On-Time
ORD02186,2024-01-31,2024-02-01,1.0,Late
ORD02187,2024-04-01,2024-03-31,-1.0,On-Time
ORD02188,2024-05-05,2024-05-06,1.0,Late
ORD02189,2024-05-18,2024-05-18,0.0,On-Time
ORD02190,2024-04-14,2024-04-15,1.0,Late
ORD02191,2024-03-07,2024-03-09,2.0,Late
ORD02192,2024-05-25,2024-05-26,1.0,Late
ORD02193,2024-01-15,2024-01-18,3.0,Late
ORD02194,2024-02-21,2024-02-17,,On-Time
ORD02195,2024-04-08,2024-04-05,-3.0,On-Time
ORD02196,2024-02-22,2024-02-19,-3.0,On-Time
ORD02197,2024-01-23,2024-01-26,3.0,Late
ORD02198,2024-05-08,2024-05-08,0.0,On-Time
ORD02199,2024-04-25,2024-04-24,-1.0,On-Time
ORD02200,2024-05-25,2024-05-27,2.0,Late
ORD02201,2024-04-20,2024-04-21,1.0,Late
ORD02202,2024-05-25,2024-05-24,-1.0,On-Time
ORD02203,2024-01-16,2024-01-14,-2.0,On-Time
ORD02204,2024-01-24,2024-01-25,1.0,Late
ORD02205,2024-01-30,2024-01-25,-5.0,On-Time
ORD02206,2024-05-09,2024-05-08,-1.0,On-Time
ORD02207,2024-02-15,2024-02-12,-3.0,On-Time
ORD02208,2024-03-02,2024-03-01,-1.0,On-Time
ORD02209,2024-05-18,2024-05-20,2.0,Late
ORD02210,2024-03-07,2024-03-06,-1.0,On-Time
ORD02211,2024-05-18,2024-05-19,1.0,Late
ORD02212,2024-02-29,2024-02-26,-3.0,On-Time
ORD02213,2024-02-04,2024-01-30,-5.0,On-Time
ORD02214,2024-04-04,2024-04-05,1.0,Late
ORD02215,2024-05-05,2024-05-06,1.0,Late
ORD02216,2024-05-10,2024-05-09,-1.0,On-Time
ORD02217,2024-04-20,2024-04-23,3.0,Late
ORD02218,2024-03-10,2024-03-10,0.0,On-Time
ORD02219,2024-02-18,2024-02-20,2.0,Late
ORD02220,2024-05-13,2024-05-13,0.0,On-Time
ORD02221,2024-05-19,2024-05-12,-7.0,On-Time
ORD02222,2024-05-13,2024-05-13,0.0,On-Time
ORD02223,2024-03-30,2024-03-24,-6.0,On-Time
ORD02224,2024-01-08,2024-01-06,-2.0,On-Time
ORD02225,2024-04-10,2024-04-04,-6.0,On-Time
ORD02226,2024-02-25,2024-02-26,1.0,Late
ORD02227,2024-05-04,2024-04-30,-4.0,On-Time
ORD02228,2024-01-16,2024-01-20,4.0,Late
ORD02229,2024-02-20,2024-02-17,-3.0,On-Time
ORD02230,2024-03-23,2024-03-21,-2.0,On-Time
ORD02231,2024-03-15,2024-03-09,,On-Time
ORD02232,2024-03-25,2024-03-22,-3.0,On-Time
ORD02233,2024-01-22,2024-01-21,-1.0,On-Time
ORD02234,2024-03-15,2024-03-13,-2.0,On-Time
ORD02235,2024-03-09,2024-03-03,-6.0,On-Time
ORD02236,2024-02-09,2024-02-06,-3.0,On-Time
ORD02237,2024-03-26,2024-03-26,0.0,On-Time
ORD02238,2024-04-18,2024-04-17,-1.0,On-Time
ORD02239,2024-05-23,2024-05-17,-6.0,On-Time
ORD02240,2024-02-09,2024-02-08,-1.0,On-Time
ORD02241,2024-05-18,2024-05-13,-5.0,On-Time
ORD02242,2024-05-17,2024-05-17,0.0,On-Time
ORD02243,2024-01-22,2024-01-18,-4.0,On-Time
ORD02244,2024-02-16,2024-02-16,0.0,On-Time
ORD02245,2024-03-11,2024-03-09,-2.0,On-Time
ORD02246,2024-05-02,2024-05-02,0.0,On-Time
ORD02247,2024-04-22,2024-04-15,-7.0,On-Time
ORD02248,2024-02-17,2024-02-11,-6.0,On-Time
ORD02249,2024-02-29,2024-02-27,-2.0,On-Time
ORD02250,2024-03-18,2024-03-22,4.0,Late
ORD02251,2024-05-14,2024-05-11,-3.0,On-Time
ORD02252,2024-01-17,2024-01-16,-1.0,On-Time
ORD02253,2024-04-05,2024-04-04,-1.0,On-Time
ORD02254,2024-02-25,2024-02-23,-2.0,On-Time
ORD02255,2024-01-23,2024-01-19,-4.0,On-Time
ORD02256,2024-05-12,2024-05-07,-5.0,On-Time
ORD02257,2024-04-22,2024-04-22,0.0,On-Time
ORD02258,2024-05-11,2024-05-08,-3.0,On-Time
ORD02259,2024-02-20,2024-02-16,-4.0,On-Time
