Shipment_ID,Order_ID,Ship_Date,Delivery_Date,Shipping_Mode,Carrier,Warehouse_ID
SHP01663,ORD01663,2024-02-16,2024-02-19,Air,EcomExpress,WH00011
SHP01664,ORD01664,2024-02-27,2024-03-02,Standard,BlueDart,WH00004
SHP01665,ORD01665,2024-05-03,2024-05-09,Standard,Delhivery,WH00012
SHP01666,ORD01666,2024-05-03,2024-05-05,Express,EcomExpress,WH00002
SHP01667,ORD01667,2024-03-01,2024-03-04,Express,IndiaPost,WH00001
SHP01668,ORD01668,2024-01-07,2024-01-07,Standard,IndiaPost,WH00011
SHP01669,ORD01669,2024-04-19,2024-04-23,Express,Delhivery,WH00012
SHP01670,ORD01670,2024-05-29,2024-05-28,Standard,Delhivery,WH00002
SHP01671,ORD01671,2024-05-13,2024-05-17,Standard,Delhivery,WH00001
SHP01672,ORD01672,2024-01-13,2024-01-14,Air,IndiaPost,WH00010
SHP01673,ORD01673,2024-02-17,2024-02-21,Air,Delhivery,WH00004
SHP01674,ORD01674,2024-02-21,2024-02-23,Express,Delhivery,WH00007
SHP01675,ORD01675,2024-02-24,2024-02-28,Express,EcomExpress,WH00010
SHP01676,ORD01676,2024-01-30,2024-01-31,Road,EcomExpress,WH00004
SHP01677,ORD01677,2024-04-07,2024-04-09,Road,EcomExpress,WH00011
SHP01678,ORD01678,2024-02-04,2024-02-07,Road,IndiaPost,WH00012
SHP01679,ORD01679,2024-03-25,2024-03-25,Road,IndiaPost,WH00009
SHP01680,ORD01680,2024-02-01,2024-02-04,Standard,Delhivery,WH00005
SHP01681,ORD01681,2024-05-16,2024-05-18,Air,IndiaPost,WH00003
SHP01682,ORD01682,2024-03-08,2024-03-11,Air,EcomExpress,WH00009
SHP01683,ORD01683,2024-05-24,2024-05-28,Air,Delhivery,WH00008
SHP01684,ORD01684,2024-01-11,2024-01-13,Air,Delhivery,WH00007
SHP01685,ORD01685,2024-01-21,2024-01-21,Standard,BlueDart,WH00012
SHP01686,ORD01686,2024-04-04,2024-04-09,Express,EcomExpress,WH00006
SHP01687,ORD01687,2024-03-15,2024-03-16,Air,BlueDart,WH00012
SHP01688,ORD01688,2024-04-17,2024-04-22,Air,EcomExpress,WH00002
SHP01689,ORD01689,2024-01-29,2024-02-03,Express,IndiaPost,WH00001
SHP01690,ORD01690,2024-05-24,2024-05-24,Express,Delhivery,WH00007
SHP01691,ORD01691,2024-05-29,2024-06-04,Air,BlueDart,WH00002
SHP01692,ORD01692,2024-01-10,2024-01-15,Road,EcomExpress,WH00009
SHP01693,ORD01693,2024-03-17,2024-03-21,Air,Delhivery,WH00009
SHP01694,ORD01694,2024-01-11,2024-01-14,Express,IndiaPost,WH00010
SHP01695,ORD01695,2024-04-25,2024-04-30,Express,Delhivery,WH00008
SHP01696,ORD01696,2024-05-05,2024-05-04,Air,BlueDart,WH00008
SHP01697,ORD01697,2024-04-24,2024-04-27,Road,IndiaPost,WH00004
SHP01698,ORD01698,2024-01-07,2024-01-09,Road,IndiaPost,WH00007
SHP01699,ORD01699,2024-02-02,2024-02-02,Standard,BlueDart,WH00003
SHP01700,ORD01700,2024-02-03,2024-02-06,Standard,Delhivery,WH00008
SHP01701,ORD01701,2024-04-13,2024-04-13,Road,BlueDart,WH00010
SHP01702,ORD01702,2024-04-01,2024-04-02,Standard,BlueDart,WH00003
SHP01703,ORD01703,2024-05-02,2024-05-06,Express,EcomExpress,WH00001
SHP01704,ORD01704,2024-01-27,2024-01-27,Air,Delhivery,WH00008
SHP01705,ORD01705,2024-04-02,2024-04-03,Road,BlueDart,WH00007
SHP01706,ORD01706,2024-01-28,2024-01-29,Express,Delhivery,WH00009
SHP01707,ORD01707,2024-03-02,2024-03-09,Air,IndiaPost,WH00011
SHP01708,ORD01708,2024-02-25,2024-02-28,Express,BlueDart,WH00003
SHP01709,ORD01709,2024-02-29,2024-03-03,Standard,EcomExpress,WH00011
SHP01710,ORD01710,2024-02-01,2024-02-07,Express,EcomExpress,WH00007
SHP01711,ORD01711,2024-05-20,2024-05-20,Standard,EcomExpress,WH00001
SHP01712,ORD01712,2024-05-28,2024-05-29,Standard,BlueDart,WH00007
SHP01713,ORD01713,2024-04-20,2024-04-27,Air,Delhivery,WH00001
SHP01714,ORD01714,2024-02-03,2024-02-08,Express,EcomExpress,WH00005
SHP01715,ORD01715,2024-03-30,2024-04-03,Road,BlueDart,WH00002
SHP01716,ORD01716,2024-04-22,2024-04-23,Air,IndiaPost,WH00001
SHP01717,ORD01717,2024-01-08,2024-01-11,Road,Delhivery,WH00001
SHP01718,ORD01718,2024-03-17,2024-03-22,Air,Delhivery,WH00002
SHP01719,ORD01719,2024-03-31,2024-04-03,Standard,BlueDart,WH00003
SHP01720,ORD01720,2024-01-12,2024-01-14,Road,IndiaPost,WH00006
SHP01721,ORD01721,2024-05-16,2024-05-19,Air,EcomExpress,WH00003
SHP01722,ORD01722,2024-02-24,2024-02-27,Road,IndiaPost,WH00003
SHP01723,ORD01723,2024-01-29,2024-01-28,Express,Delhivery,WH00005
SHP01724,ORD01724,2024-03-26,2024-03-27,Express,EcomExpress,WH00006
SHP01725,ORD01725,2024-05-11,2024-05-11,Road,IndiaPost,WH00010
SHP01726,ORD01726,2024-01-19,2024-01-24,Standard,IndiaPost,WH00008
SHP01727,ORD01727,2024-01-05,2024-01-10,Express,IndiaPost,WH00011
SHP01728,ORD01728,2024-01-04,2024-01-08,Express,BlueDart,WH00001
SHP01729,ORD01729,2024-01-29,2024-02-02,Road,Delhivery,WH00003
SHP01730,ORD01730,2024-06-01,2024-06-02,Express,IndiaPost,WH00012
SHP01731,ORD01731,2024-05-28,2024-05-31,Standard,Delhivery,WH00012
SHP01732,ORD01732,2024-01-14,2024-01-19,Standard,EcomExpress,WH00011
SHP01733,ORD01733,2024-04-18,2024-04-23,Air,Delhivery,WH00002
SHP01734,ORD01734,2024-04-19,2024-04-22,Standard,Delhivery,WH00012
SHP01735,ORD01735,2024-03-30,2024-04-05,Road,EcomExpress,WH00009
SHP01736,ORD01736,2024-01-19,2024-01-22,Express,Delhivery,WH00005
SHP01737,ORD01737,2024-05-31,2024-06-02,Express,EcomExpress,WH00008
SHP01738,ORD01738,2024-05-29,2024-05-31,Road,EcomExpress,WH00011
SHP01739,ORD01739,2024-01-03,2024-01-09,Express,Delhivery,WH00009
SHP01740,ORD01740,2024-02-14,2024-02-14,Standard,BlueDart,WH00009
SHP01741,ORD01741,2024-04-16,2024-04-21,Standard,EcomExpress,WH00006
SHP01742,ORD01742,2024-05-09,2024-05-12,Express,Delhivery,WH00007
SHP01743,ORD01743,2024-02-16,2024-02-20,Air,IndiaPost,WH00003
SHP01744,ORD01744,2024-04-12,2024-04-12,Road,Delhivery,WH00005
SHP01745,ORD01745,2024-01-09,2024-01-10,Standard,EcomExpress,WH00011
SHP01746,ORD01746,2024-02-10,2024-02-15,Road,IndiaPost,WH00009
SHP01747,ORD01747,2024-01-25,2024-01-31,Road,IndiaPost,WH00004
SHP01748,ORD01748,2024-05-04,2024-05-05,Road,EcomExpress,WH00001
SHP01749,ORD01749,2024-01-28,2024-02-01,Express,EcomExpress,WH00006
SHP01750,ORD01750,2024-05-18,2024-05-22,Road,IndiaPost,WH00003
SHP01751,ORD01751,2024-02-26,2024-02-25,Express,EcomExpress,WH00006
SHP01752,ORD01752,2024-01-15,2024-01-18,Express,BlueDart,WH00010
SHP01753,ORD01753,2024-03-20,2024-03-21,Road,BlueDart,WH00001
SHP01754,ORD01754,2024-04-22,2024-04-28,Air,Delhivery,WH00009
SHP01755,ORD01755,2024-01-15,2024-01-17,Air,EcomExpress,WH00006
SHP01756,ORD01756,2024-01-16,2024-01-19,Road,IndiaPost,WH00008
SHP01757,ORD01757,2024-05-01,2024-05-05,Air,IndiaPost,WH00011
SHP01758,ORD01758,2024-05-14,2024-05-17,Road,IndiaPost,WH00004
SHP01759,ORD01759,2024-05-23,2024-05-25,Road,IndiaPost,WH00006
SHP01760,ORD01760,2024-02-12,2024-02-12,Standard,BlueDart,WH00008
SHP01761,ORD01761,2024-02-16,2024-02-16,Road,IndiaPost,WH00009
SHP01762,ORD01762,2024-05-06,2024-05-09,Standard,EcomExpress,WH00003
SHP01763,ORD01763,2024-04-05,2024-04-07,Standard,EcomExpress,WH00008
SHP01764,ORD01764,2024-03-14,2024-03-17,Express,EcomExpress,WH00003
SHP01765,ORD01765,2024-04-11,2024-04-15,Express,EcomExpress,WH00012
SHP01766,ORD01766,2024-01-24,2024-01-27,Road,IndiaPost,WH00012
SHP01767,ORD01767,2024-03-06,2024-03-07,Road,IndiaPost,WH00004
SHP01768,ORD01768,2024-04-30,2024-05-06,Road,EcomExpress,WH00010
SHP01769,ORD01769,2024-01-05,2024-01-08,Air,EcomExpress,WH00009
SHP01770,ORD01770,2024-01-08,2024-01-11,Air,BlueDart,WH00010
SHP01771,ORD01771,2024-02-22,2024-02-22,Standard,BlueDart,WH00003
SHP01772,ORD01772,2024-05-02,2024-05-08,Air,EcomExpress,WH00006
SHP01773,ORD01773,2024-03-06,2024-03-12,Road,Delhivery,WH00008
SHP01774,ORD01774,2024-04-03,2024-04-03,Road,BlueDart,WH00011
SHP01775,ORD01775,2024-05-27,2024-05-30,Air,BlueDart,WH00008
SHP01776,ORD01776,2024-03-08,2024-03-13,Air,BlueDart,WH00010
SHP01777,ORD01777,2024-02-17,2024-02-21,Express,EcomExpress,WH00010
SHP01778,ORD01778,2024-01-17,2024-01-18,Standard,Delhivery,WH00009
SHP01779,ORD01779,2024-03-07,2024-03-09,Air,EcomExpress,WH00003
SHP01780,ORD01780,2024-02-19,2024-02-22,Air,BlueDart,WH00004
SHP01781,ORD01781,2024-01-19,2024-01-25,Standard,Delhivery,WH00010
SHP01782,ORD01782,2024-01-03,2024-01-10,Air,BlueDart,WH00010
SHP01783,ORD01783,2024-05-01,2024-05-05,Standard,BlueDart,WH00012
SHP01784,ORD01784,2024-01-13,2024-01-14,Express,Delhivery,WH00011
SHP01785,ORD01785,2024-03-15,2024-03-17,Express,BlueDart,WH00010
SHP01786,ORD01786,2024-04-06,2024-04-06,Air,EcomExpress,WH00006
SHP01787,ORD01787,2024-03-30,2024-04-02,Standard,Delhivery,WH00001
SHP01788,ORD01788,2024-02-14,2024-02-17,Road,IndiaPost,WH00006
SHP01789,ORD01789,2024-05-27,2024-06-01,Standard,BlueDart,WH00009
SHP01790,ORD01790,2024-03-18,2024-03-18,Air,EcomExpress,WH00006
SHP01791,ORD01791,2024-04-23,2024-04-25,Air,Delhivery,WH00002
SHP01792,ORD01792,2024-04-25,2024-04-27,Road,Delhivery,WH00008
SHP01793,ORD01793,2024-02-16,2024-02-20,Air,EcomExpress,WH00005
SHP01794,ORD01794,2024-02-10,2024-02-10,Road,BlueDart,WH00005
SHP01795,ORD01795,2024-01-20,2024-01-21,Road,BlueDart,WH00007
SHP01796,ORD01796,2024-05-27,2024-05-28,Standard,Delhivery,WH00004
SHP01797,ORD01797,2024-03-02,2024-03-02,Standard,EcomExpress,WH00009
SHP01798,ORD01798,2024-01-17,2024-01-22,Road,Delhivery,WH00003
SHP01799,ORD01799,2024-02-07,2024-02-07,Express,IndiaPost,WH00002
SHP01800,ORD01800,2024-01-19,2024-01-23,Standard,Delhivery,WH00010
SHP01801,ORD01801,2024-04-17,2024-04-19,Express,BlueDart,WH00008
SHP01802,ORD01802,2024-01-20,2024-01-23,Express,EcomExpress,WH00004
SHP01803,ORD01803,2024-02-20,2024-02-22,Standard,IndiaPost,WH00012
SHP01804,ORD01804,2024-03-31,2024-04-03,Standard,EcomExpress,WH00011
SHP01805,ORD01805,2024-02-14,2024-02-19,Road,EcomExpress,WH00003
SHP01806,ORD01806,2024-02-27,2024-03-02,Express,BlueDart,WH00002
SHP01807,ORD01807,2024-03-14,2024-03-19,Standard,Delhivery,WH00008
SHP01808,ORD01808,2024-05-12,2024-05-15,Road,Delhivery,WH00011
SHP01809,ORD01809,2024-02-08,2024-02-09,Express,BlueDart,WH00005
SHP01810,ORD01810,2024-05-03,2024-05-06,Standard,IndiaPost,WH00006
SHP01811,ORD01811,2024-02-14,2024-02-20,Air,Delhivery,WH00002
SHP01812,ORD01812,2024-04-22,2024-04-21,Air,Delhivery,WH00006
SHP01813,ORD01813,2024-01-17,2024-01-21,Air,IndiaPost,WH00009
SHP01814,ORD01814,2024-05-13,2024-05-18,Air,EcomExpress,WH00006
SHP01815,ORD01815,2024-05-30,2024-06-02,Air,Delhivery,WH00004
SHP01816,ORD01816,2024-03-30,2024-04-04,Road,EcomExpress,WH00008
SHP01817,ORD01817,2024-04-24,2024-04-25,Air,BlueDart,WH00009
SHP01818,ORD01818,2024-05-01,2024-05-03,Express,Delhivery,WH00002
SHP01819,ORD01819,2024-02-12,2024-02-14,Road,EcomExpress,WH00005
SHP01820,ORD01820,2024-02-12,2024-02-13,Road,IndiaPost,WH00006
SHP01821,ORD01821,2024-04-10,2024-04-14,Express,BlueDart,WH00001
SHP01822,ORD01822,2024-03-02,2024-03-09,Air,IndiaPost,WH00012
SHP01823,ORD01823,2024-03-03,2024-03-02,Air,BlueDart,WH00011
SHP01824,ORD01824,2024-03-29,2024-04-02,Standard,EcomExpress,WH00010
SHP01825,ORD01825,2024-05-11,2024-05-14,Standard,BlueDart,WH00005
SHP01826,ORD01826,2024-05-08,2024-05-11,Air,IndiaPost,WH00012
SHP01827,ORD01827,2024-05-07,2024-05-07,Road,IndiaPost,WH00004
SHP01828,ORD01828,2024-03-20,2024-03-21,Express,Delhivery,WH00006
SHP01829,ORD01829,2024-01-13,2024-01-17,Road,EcomExpress,WH00008
SHP01830,ORD01830,2024-04-23,2024-04-24,Express,Delhivery,WH00007
SHP01831,ORD01831,2024-05-21,2024-05-26,Standard,Delhivery,WH00002
SHP01832,ORD01832,2024-01-26,2024-01-28,Air,BlueDart,WH00008
SHP01833,ORD01833,2024-04-02,2024-04-06,Road,IndiaPost,WH00003
SHP01834,ORD01834,2024-04-15,2024-04-16,Express,IndiaPost,WH00003
SHP01835,ORD01835,2024-02-22,2024-02-24,Road,BlueDart,WH00012
SHP01836,ORD01836,2024-03-06,2024-03-11,Air,Delhivery,WH00001
SHP01837,ORD01837,2024-05-19,2024-05-23,Express,Delhivery,WH00005
SHP01838,ORD01838,2024-03-14,2024-03-16,Air,EcomExpress,WH00008
SHP01839,ORD01839,2024-05-05,2024-05-05,Express,IndiaPost,WH00011
SHP01840,ORD01840,2024-01-12,2024-01-18,Road,BlueDart,WH00009
SHP01841,ORD01841,2024-03-31,2024-04-05,Air,Delhivery,WH00010
SHP01842,ORD01842,2024-05-16,2024-05-19,Road,Delhivery,WH00008
SHP01843,ORD01843,2024-05-24,2024-05-29,Express,IndiaPost,WH00010
SHP01844,ORD01844,2024-04-29,2024-05-02,Air,IndiaPost,WH00007
SHP01845,ORD01845,2024-02-25,2024-02-29,Standard,BlueDart,WH00004
SHP01846,ORD01846,2024-03-12,2024-03-14,Air,IndiaPost,WH00005
SHP01847,ORD01847,2024-04-26,2024-05-01,Road,Delhivery,WH00007
SHP01848,ORD01848,2024-02-24,2024-02-28,Air,BlueDart,WH00005
SHP01849,ORD01849,2024-01-08,2024-01-10,Air,Delhivery,WH00008
SHP01850,ORD01850,2024-04-06,2024-04-05,Road,IndiaPost,WH00002
SHP01851,ORD01851,2024-03-20,2024-03-24,Standard,BlueDart,WH00001
SHP01852,ORD01852,2024-05-19,2024-05-22,Express,Delhivery,WH00004
SHP01853,ORD01853,2024-04-21,2024-04-20,Express,EcomExpress,WH00007
SHP01854,ORD01854,2024-05-01,2024-05-05,Road,BlueDart,WH00003
SHP01855,ORD01855,2024-04-29,2024-05-02,Air,Delhivery,WH00009
SHP01856,ORD01856,2024-01-16,2024-01-17,Express,EcomExpress,WH00007
SHP01857,ORD01857,2024-05-19,2024-05-24,Air,BlueDart,WH00001
SHP01858,ORD01858,2024-05-13,2024-05-15,Standard,BlueDart,WH00010
SHP01859,ORD01859,2024-02-04,2024-02-06,Standard,IndiaPost,WH00010
SHP01860,ORD01860,2024-04-14,2024-04-20,Air,IndiaPost,WH00003
SHP01861,ORD01861,2024-05-22,2024-05-27,Express,Delhivery,WH00009
SHP01862,ORD01862,2024-03-05,2024-03-09,Air,Delhivery,WH00006
SHP01863,ORD01863,2024-01-28,2024-02-03,Standard,IndiaPost,WH00001
SHP01864,ORD01864,2024-04-25,2024-04-28,Air,EcomExpress,WH00005
SHP01865,ORD01865,2024-03-14,2024-03-13,Road,Delhivery,WH00005
SHP01866,ORD01866,2024-03-04,2024-03-07,Air,Delhivery,WH00008
SHP01867,ORD01867,2024-01-06,2024-01-05,Air,IndiaPost,WH00006
SHP01868,ORD01868,2024-05-27,2024-05-30,Standard,BlueDart,WH00009
SHP01869,ORD01869,2024-03-17,2024-03-18,Road,IndiaPost,WH00012
SHP01870,ORD01870,2024-02-18,2024-02-24,Air,EcomExpress,WH00005
SHP01871,ORD01871,2024-04-10,2024-04-12,Air,Delhivery,WH00005
SHP01872,ORD01872,2024-05-28,2024-06-01,Road,Delhivery,WH00004
SHP01873,ORD01873,2024-02-12,2024-02-16,Express,BlueDart,WH00011
SHP01874,ORD01874,2024-04-27,2024-05-03,Road,BlueDart,WH00001
SHP01875,ORD01875,2024-04-07,2024-04-10,Air,IndiaPost,WH00002
SHP01876,ORD01876,2024-04-06,2024-04-12,Standard,EcomExpress,WH00009
SHP01877,ORD01877,2024-05-26,2024-06-01,Express,EcomExpress,WH00004
SHP01878,ORD01878,2024-04-08,2024-04-10,Standard,EcomExpress,WH00003
SHP01879,ORD01879,2024-04-26,2024-04-26,Express,BlueDart,WH00010
SHP01880,ORD01880,2024-03-22,2024-03-24,Express,BlueDart,WH00005
SHP01881,ORD01881,2024-03-01,2024-03-06,Road,IndiaPost,WH00004
SHP01882,ORD01882,2024-03-23,2024-03-28,Road,Delhivery,WH00003
SHP01883,ORD01883,2024-02-22,2024-02-22,Standard,Delhivery,WH00004
SHP01884,ORD01884,2024-05-17,2024-05-19,Air,EcomExpress,WH00004
SHP01885,ORD01885,2024-05-13,2024-05-18,Express,EcomExpress,WH00008
SHP01886,ORD01886,2024-02-14,2024-02-19,Air,Delhivery,WH00007
SHP01887,ORD01887,2024-04-14,2024-04-17,Road,BlueDart,WH00007
SHP01888,ORD01888,2024-04-25,2024-04-26,Air,IndiaPost,WH00003
SHP01889,ORD01889,2024-04-14,2024-04-16,Express,EcomExpress,WH00006
SHP01890,ORD01890,2024-05-15,2024-05-22,Road,Delhivery,WH00007
SHP01891,ORD01891,2024-01-19,2024-01-23,Standard,IndiaPost,WH00006
SHP01892,ORD01892,2024-01-15,2024-01-16,Air,Delhivery,WH00009
SHP01893,ORD01893,2024-05-11,2024-05-17,Road,Delhivery,WH00008
SHP01894,ORD01894,2024-05-31,2024-06-05,Air,IndiaPost,WH00001
SHP01895,ORD01895,2024-02-14,2024-02-19,Express,BlueDart,WH00005
SHP01896,ORD01896,2024-03-12,2024-03-13,Air,EcomExpress,WH00011
SHP01897,ORD01897,2024-02-03,2024-02-07,Standard,IndiaPost,WH00012
SHP01898,ORD01898,2024-03-03,2024-03-05,Standard,Delhivery,WH00003
SHP01899,ORD01899,2024-03-15,2024-03-19,Express,EcomExpress,WH00002
SHP01900,ORD01900,2024-05-17,2024-05-22,Road,Delhivery,WH00010
SHP01901,ORD01901,2024-04-03,2024-04-03,Road,BlueDart,WH00006
SHP01902,ORD01902,2024-04-28,2024-05-04,Express,BlueDart,WH00010
SHP01903,ORD01903,2024-02-17,2024-02-19,Air,EcomExpress,WH00007
SHP01904,ORD01904,2024-01-29,2024-02-01,Air,EcomExpress,WH00010
SHP01905,ORD01905,2024-02-25,2024-02-25,Express,BlueDart,WH00005
SHP01906,ORD01906,2024-03-25,2024-04-01,Road,BlueDart,WH00007
SHP01907,ORD01907,2024-02-12,2024-02-13,Standard,EcomExpress,WH00002
SHP01908,ORD01908,2024-03-15,2024-03-19,Express,IndiaPost,WH00005
SHP01909,ORD01909,2024-02-17,2024-02-18,Road,BlueDart,WH00002
SHP01910,ORD01910,2024-01-04,2024-01-08,Standard,Delhivery,WH00012
SHP01911,ORD01911,2024-01-24,2024-01-29,Standard,Delhivery,WH00001
SHP01912,ORD01912,2024-03-13,2024-03-13,Road,IndiaPost,WH00004
SHP01913,ORD01913,2024-02-03,2024-02-04,Standard,Delhivery,WH00002
SHP01914,ORD01914,2024-02-05,2024-02-08,Air,EcomExpress,WH00012
SHP01915,ORD01915,2024-01-11,2024-01-10,Standard,IndiaPost,WH00004
SHP01916,ORD01916,2024-05-17,2024-05-18,Express,Delhivery,WH00010
SHP01917,ORD01917,2024-03-16,2024-03-18,Standard,IndiaPost,WH00009
SHP01918,ORD01918,2024-03-12,2024-03-13,Standard,Delhivery,WH00002
SHP01919,ORD01919,2024-05-07,2024-05-13,Air,EcomExpress,WH00003
SHP01920,ORD01920,2024-05-08,2024-05-15,Air,BlueDart,WH00006
SHP01921,ORD01921,2024-04-13,2024-04-15,Standard,BlueDart,WH00006
SHP01922,ORD01922,2024-01-04,2024-01-06,Road,IndiaPost,WH00004
SHP01923,ORD01923,2024-01-08,2024-01-07,Air,Delhivery,WH00011
SHP01924,ORD01924,2024-01-25,2024-01-30,Air,Delhivery,WH00004
SHP01925,ORD01925,2024-01-22,2024-01-28,Air,BlueDart,WH00003
SHP01926,ORD01926,2024-03-29,2024-03-30,Air,IndiaPost,WH00001
SHP01927,ORD01927,2024-02-29,2024-03-03,Road,BlueDart,WH00003
SHP01928,ORD01928,2024-05-04,2024-05-06,Air,BlueDart,WH00001
SHP01929,ORD01929,2024-03-16,2024-03-18,Express,BlueDart,WH00005
SHP01930,ORD01930,2024-01-24,2024-01-28,Express,BlueDart,WH00003
SHP01931,ORD01931,2024-03-03,2024-03-02,Standard,IndiaPost,WH00004
SHP01932,ORD01932,2024-01-07,2024-01-10,Express,EcomExpress,WH00005
SHP01933,ORD01933,2024-04-25,2024-04-28,Road,Delhivery,WH00006
SHP01934,ORD01934,2024-05-19,2024-05-20,Express,BlueDart,WH00012
SHP01935,ORD01935,2024-03-06,2024-03-09,Express,EcomExpress,WH00002
SHP01936,ORD01936,2024-05-19,2024-05-21,Express,EcomExpress,WH00010
SHP01937,ORD01937,2024-01-20,2024-01-26,Standard,BlueDart,WH00010
SHP01938,ORD01938,2024-03-25,2024-03-25,Air,IndiaPost,WH00009
SHP01939,ORD01939,2024-01-23,2024-01-23,Road,IndiaPost,WH00005
SHP01940,ORD01940,2024-02-12,2024-02-19,Road,IndiaPost,WH00002
SHP01941,ORD01941,2024-04-17,2024-04-21,Road,EcomExpress,WH00005
SHP01942,ORD01942,2024-02-14,2024-02-18,Air,Delhivery,WH00002
SHP01943,ORD01943,2024-01-09,2024-01-09,Standard,IndiaPost,WH00008
SHP01944,ORD01944,2024-02-15,2024-02-16,Standard,EcomExpress,WH00011
SHP01945,ORD01945,2024-03-19,2024-03-21,Express,EcomExpress,WH00011
SHP01946,ORD01946,2024-04-09,2024-04-15,Air,IndiaPost,WH00002
SHP01947,ORD01947,2024-02-23,2024-02-28,Express,Delhivery,WH00009
SHP01948,ORD01948,2024-02-08,2024-02-12,Express,IndiaPost,WH00002
SHP01949,ORD01949,2024-01-27,2024-01-31,Standard,BlueDart,WH00001
SHP01950,ORD01950,2024-05-17,2024-05-17,Road,BlueDart,WH00003
SHP01951,ORD01951,2024-02-22,2024-02-24,Standard,IndiaPost,WH00001
SHP01952,ORD01952,2024-04-28,2024-04-27,Standard,Delhivery,WH00005
SHP01953,ORD01953,2024-01-16,2024-01-15,Express,EcomExpress,WH00010
SHP01954,ORD01954,2024-01-25,2024-01-27,Standard,BlueDart,WH00010
SHP01955,ORD01955,2024-03-21,2024-03-25,Express,BlueDart,WH00007
SHP01956,ORD01956,2024-02-23,2024-02-29,Standard,BlueDart,WH00008
SHP01957,ORD01957,2024-02-05,2024-02-06,Air,BlueDart,WH00001
SHP01958,ORD01958,2024-04-24,2024-04-23,Air,EcomExpress,WH00005
SHP01959,ORD01959,2024-04-29,2024-05-05,Express,IndiaPost,WH00004
SHP01960,ORD01960,2024-01-15,2024-01-20,Road,IndiaPost,WH00011
SHP01961,ORD01961,2024-03-30,2024-04-01,Express,EcomExpress,WH00005
SHP01962,ORD01962,2024-05-06,2024-05-12,Air,BlueDart,WH00001
SHP01963,ORD01963,2024-05-13,2024-05-14,Standard,EcomExpress,WH00010
SHP01964,ORD01964,2024-03-12,2024-03-15,Standard,EcomExpress,WH00004
SHP01965,ORD01965,2024-03-16,2024-03-21,Air,EcomExpress,WH00003
SHP01966,ORD01966,2024-03-18,2024-03-23,Standard,BlueDart,WH00012
SHP01967,ORD01967,2024-03-11,2024-03-16,Express,BlueDart,WH00003
SHP01968,ORD01968,2024-02-14,2024-02-19,Air,Delhivery,WH00003
SHP01969,ORD01969,2024-02-22,2024-02-22,Standard,IndiaPost,WH00011
SHP01970,ORD01970,2024-01-16,2024-01-17,Road,BlueDart,WH00003
SHP01971,ORD01971,2024-05-16,2024-05-20,Air,BlueDart,WH00006
SHP01972,ORD01972,2024-03-14,2024-03-15,Standard,EcomExpress,WH00004
SHP01973,ORD01973,2024-05-14,2024-05-13,Road,EcomExpress,WH00008
SHP01974,ORD01974,2024-01-07,2024-01-08,Road,IndiaPost,WH00005
SHP01975,ORD01975,2024-01-12,2024-01-15,Standard,IndiaPost,WH00005
SHP01976,ORD01976,2024-05-11,2024-05-16,Road,Delhivery,WH00005
SHP01977,ORD01977,2024-03-17,2024-03-18,Express,Delhivery,WH00005
SHP01978,ORD01978,2024-01-15,2024-01-15,Air,Delhivery,WH00009
SHP01979,ORD01979,2024-03-06,2024-03-09,Road,EcomExpress,WH00009
SHP01980,ORD01980,2024-03-20,2024-03-26,Express,Delhivery,WH00010
SHP01981,ORD01981,2024-03-05,2024-03-10,Express,Delhivery,WH00003
SHP01982,ORD01982,2024-04-19,2024-04-20,Express,IndiaPost,WH00003
SHP01983,ORD01983,2024-01-11,2024-01-15,Standard,BlueDart,WH00006
SHP01984,ORD01984,2024-05-29,2024-05-31,Standard,EcomExpress,WH00004
SHP01985,ORD01985,2024-02-24,2024-02-27,Air,EcomExpress,WH00007
SHP01986,ORD01986,2024-04-14,2024-04-16,Road,BlueDart,WH00007
SHP01987,ORD01987,2024-02-12,2024-02-14,Express,EcomExpress,WH00009
SHP01988,ORD01988,2024-03-14,2024-03-16,Road,Delhivery,WH00009
SHP01989,ORD01989,2024-03-15,2024-03-22,Standard,BlueDart,WH00008
SHP01990,ORD01990,2024-04-22,2024-04-26,Express,EcomExpress,WH00012
SHP01991,ORD01991,2024-02-16,2024-02-19,Road,EcomExpress,WH00008
SHP01992,ORD01992,2024-02-22,2024-02-25,Standard,BlueDart,WH00002
SHP01993,ORD01993,2024-04-23,2024-04-23,Standard,IndiaPost,WH00002
SHP01994,ORD01994,2024-03-20,2024-03-23,Road,BlueDart,WH00003
SHP01995,ORD01995,2024-01-21,2024-01-24,Air,IndiaPost,WH00005
SHP01996,ORD01996,2024-03-18,2024-03-19,Road,BlueDart,WH00010
SHP01997,ORD01997,2024-03-23,2024-03-22,Express,EcomExpress,WH00003
SHP01998,ORD01998,2024-03-04,2024-03-09,Air,Delhivery,WH00008
SHP01999,ORD01999,2024-02-17,2024-02-21,Express,EcomExpress,WH00001
SHP02000,ORD02000,2024-04-14,2024-04-15,Road,IndiaPost,WH00008
SHP02001,ORD02001,2024-04-11,2024-04-15,Air,IndiaPost,WH00006
SHP02002,ORD02002,2024-02-22,2024-02-23,Standard,Delhivery,WH00011
SHP02003,ORD02003,2024-05-28,2024-06-04,Air,BlueDart,WH00003
SHP02004,ORD02004,2024-04-26,2024-05-03,Road,IndiaPost,WH00001
