Shipment_ID,Shipping_Cost,Fuel_Cost,Handling_Cost,Total_Cost
SHP01938,507.81,152.1,125.31,785.22
SHP01939,475.83,227.36,141.35,844.5400000000001
SHP01940,340.55,145.39,57.01,542.95
SHP01941,448.71,140.68,90.8,680.1899999999999
SHP01942,110.94,104.69,44.13,259.76
SHP01943,482.4,191.67,25.68,699.7499999999999
SHP01944,217.84,216.45,149.98,584.27
SHP01945,444.03,143.87,127.8,715.6999999999999
SHP01946,253.56,209.9,117.44,580.9000000000001
SHP01947,212.19,164.4,80.23,456.82000000000005
SHP01948,333.97,190.67,105.45,630.09
SHP01949,365.85,140.0,105.51,611.36
SHP01950,396.11,167.87,74.35,638.33
SHP01951,595.02,202.84,76.26,874.12
SHP01952,250.27,180.95,108.16,539.38
SHP01953,456.53,192.58,77.15,726.26
SHP01954,556.45,174.73,133.81,864.99
SHP01955,419.06,218.88,136.32,774.26
SHP01956,519.67,138.36,125.78,783.81
SHP01957,338.6,67.6,126.57,532.77
SHP01958,85.39,142.22,95.17,322.78000000000003
SHP01959,343.76,232.74,24.49,600.99
SHP01960,407.55,181.1,86.82,675.47
SHP01961,324.39,237.12,120.46,681.97
SHP01962,301.9,245.21,29.84,576.95
SHP01963,488.31,93.79,143.68,725.78
SHP01964,395.24,86.28,131.68,613.2
SHP01965,445.08,85.62,121.38,652.08
SHP01966,421.5,75.01,54.21,550.72
SHP01967,434.33,74.28,79.45,588.0600000000001
SHP01968,163.53,247.89,93.63,505.04999999999995
SHP01969,92.5,86.28,49.4,228.18
SHP01970,360.74,94.38,123.95,579.07
SHP01971,441.6,71.3,139.58,652.48
SHP01972,301.1,160.95,42.28,504.33000000000004
SHP01973,156.01,52.67,90.53,299.21000000000004
SHP01974,364.06,156.02,141.41,661.49
SHP01975,531.41,68.19,23.68,623.2799999999999
SHP01976,315.01,173.01,58.45,546.47
SHP01977,558.2,211.26,92.33,861.7900000000001
SHP01978,405.52,239.12,60.36,705.0
SHP01979,207.56,92.82,85.37,385.75
SHP01980,501.83,224.08,147.47,873.38
SHP01981,475.7,203.71,96.85,776.26
SHP01982,197.03,42.98,111.25,351.26
SHP01983,118.43,102.51,29.01,249.95
SHP01984,158.41,207.05,123.14,488.6
SHP01985,280.3,220.4,84.46,585.1600000000001
SHP01986,271.27,135.99,62.79,470.05
SHP01987,448.33,159.36,73.64,681.33
SHP01988,304.36,171.72,109.99,586.07
SHP01989,392.33,40.24,57.11,489.68
SHP01990,427.87,67.54,85.64,581.0500000000001
SHP01991,548.81,208.77,127.49,885.0699999999999
SHP01992,287.62,164.34,114.02,565.98
SHP01993,117.89,215.83,93.48,427.20000000000005
SHP01994,160.75,65.17,93.4,319.32000000000005
SHP01995,437.36,107.52,59.81,604.69
SHP01996,345.56,196.34,47.42,589.3199999999999
SHP01997,180.8,202.48,143.88,527.16
SHP01998,257.01,42.45,69.47,368.92999999999995
SHP01999,363.87,148.86,102.57,615.3
SHP02000,317.88,229.81,29.51,577.2
SHP02001,397.51,117.68,96.01,611.2
SHP02002,155.83,221.49,122.93,500.25000000000006
SHP02003,379.6,167.96,40.58,588.1400000000001
SHP02004,283.73,212.49,98.71,594.9300000000001
SHP02005,355.65,229.1,68.46,653.21
SHP02006,424.69,167.37,141.76,733.8199999999999
SHP02007,409.11,149.14,121.16,679.41
SHP02008,216.72,162.24,63.51,442.47
SHP02009,584.59,54.46,23.69,662.7400000000001
SHP02010,236.34,178.39,137.49,552.22
SHP02011,372.1,230.32,143.63,746.0500000000001
SHP02012,214.92,239.42,140.77,595.11
SHP02013,580.52,147.82,100.01,828.3499999999999
SHP02014,336.91,208.25,71.45,616.6100000000001
SHP02015,586.77,78.0,99.54,764.31
SHP02016,234.03,166.73,20.93,421.69
SHP02017,281.8,34.12,42.32,358.24
SHP02018,520.61,219.48,136.27,876.36
SHP02019,406.42,240.46,21.58,668.46
SHP02020,598.04,39.38,27.97,665.39
SHP02021,429.52,227.95,126.19,783.6600000000001
SHP02022,203.54,82.8,67.61,353.95
SHP02023,501.9,94.34,26.69,622.9300000000001
SHP02024,360.03,154.93,131.21,646.1700000000001
SHP02025,464.35,238.7,33.75,736.8
SHP02026,383.4,111.86,24.44,519.7
SHP02027,325.65,121.46,60.83,507.93999999999994
SHP02028,412.9,63.27,39.43,515.5999999999999
SHP02029,405.7,31.95,81.32,518.97
SHP02030,254.83,44.07,36.97,335.87
SHP02031,573.21,30.92,54.33,658.46
SHP02032,527.04,116.45,147.87,791.36
SHP02033,235.27,153.57,65.64,454.48
SHP02034,135.47,98.5,76.98,310.95
SHP02035,259.2,122.07,119.68,500.95
SHP02036,425.31,72.41,64.9,562.62
SHP02037,273.36,239.13,71.18,583.6700000000001
SHP02038,116.13,226.6,118.02,460.75
SHP02039,106.75,135.08,90.41,332.24
SHP02040,444.35,66.32,71.41,582.08
SHP02041,109.01,246.16,67.08,422.25
SHP02042,308.11,59.97,60.28,428.36
SHP02043,439.61,238.5,35.73,713.84
SHP02044,247.02,63.55,44.88,355.45
SHP02045,535.6,30.63,31.56,597.79
SHP02046,379.82,238.22,103.88,721.92
SHP02047,148.24,94.41,146.93,389.58000000000004
SHP02048,544.02,232.82,89.8,866.6399999999999
SHP02049,354.85,217.1,64.71,636.6600000000001
SHP02050,239.86,94.72,37.85,372.43000000000006
SHP02051,496.13,50.26,26.96,573.35
SHP02052,179.93,112.1,24.13,316.15999999999997
SHP02053,519.68,206.05,65.84,791.57
SHP02054,529.55,56.78,89.19,675.52
SHP02055,427.3,177.32,87.91,692.53
SHP02056,584.18,68.01,101.63,753.8199999999999
SHP02057,97.41,162.47,104.51,364.39
SHP02058,244.4,214.95,88.25,547.6
SHP02059,335.83,70.49,35.82,442.14
SHP02060,514.8,130.24,39.17,684.2099999999999
SHP02061,346.61,238.08,56.92,641.61
SHP02062,572.07,228.02,59.71,859.8000000000001
SHP02063,218.94,185.71,131.42,536.0699999999999
SHP02064,328.86,214.31,89.75,632.9200000000001
SHP02065,95.9,178.46,62.89,337.25
SHP02066,553.94,241.62,49.74,845.3000000000001
SHP02067,576.38,105.58,26.7,708.6600000000001
SHP02068,226.84,154.5,76.97,458.31000000000006
SHP02069,508.81,151.24,75.63,735.68
SHP02070,361.19,192.65,137.24,691.08
SHP02071,538.13,175.44,35.96,749.53
SHP02072,105.82,48.93,100.04,254.79000000000002
SHP02073,540.02,72.46,104.0,716.48
SHP02074,445.06,159.17,111.33,715.5600000000001
SHP02075,204.91,111.82,61.78,378.51
SHP02076,520.57,84.83,76.45,681.8500000000001
SHP02077,538.58,157.21,104.69,800.48
SHP02078,431.79,157.1,45.62,634.51
SHP02079,300.05,136.5,144.62,581.1700000000001
SHP02080,552.68,70.94,119.88,743.4999999999999
SHP02081,485.76,130.1,37.53,653.39
SHP02082,497.24,133.57,127.89,758.6999999999999
SHP02083,557.22,161.93,129.4,848.5500000000001
SHP02084,446.0,213.08,52.84,711.9200000000001
SHP02085,466.22,246.27,25.91,738.4
SHP02086,566.12,242.28,27.7,836.1
SHP02087,473.31,221.54,83.0,777.85
SHP02088,104.81,140.84,149.87,395.52
SHP02089,245.36,55.39,35.45,336.2
SHP02090,204.29,247.32,60.1,511.71000000000004
SHP02091,448.42,206.23,79.43,734.0799999999999
SHP02092,571.95,68.19,43.16,683.3000000000001
SHP02093,241.17,229.41,136.87,607.45
SHP02094,273.95,111.56,81.88,467.39
SHP02095,195.67,95.76,129.28,420.71000000000004
SHP02096,531.87,169.47,136.63,837.97
SHP02097,250.08,153.77,55.37,459.22
SHP02098,182.79,57.91,52.85,293.55
SHP02099,573.31,72.25,48.81,694.3699999999999
SHP02100,164.31,84.92,82.68,331.91
SHP02101,248.6,99.9,82.71,431.21
SHP02102,511.4,130.95,136.84,779.1899999999999
SHP02103,91.28,90.49,98.98,280.75
SHP02104,499.94,164.42,113.37,777.73
SHP02105,249.79,122.51,128.04,500.34000000000003
SHP02106,164.62,127.33,27.23,319.18
SHP02107,191.75,102.14,68.4,362.28999999999996
SHP02108,412.86,230.21,130.8,773.8700000000001
SHP02109,561.73,240.36,127.0,929.09
SHP02110,102.3,239.55,81.83,423.68
SHP02111,402.55,136.57,88.42,627.54
SHP02112,244.54,216.8,95.35,556.69
SHP02113,266.85,74.06,83.79,424.70000000000005
SHP02114,339.42,96.61,64.95,500.98
SHP02115,196.27,211.57,135.45,543.29
SHP02116,426.39,156.78,115.38,698.55
SHP02117,330.91,219.27,67.85,618.0300000000001
SHP02118,116.91,137.52,91.2,345.63
SHP02119,250.89,227.23,49.21,527.33
SHP02120,472.8,108.22,131.09,712.11
SHP02121,426.47,192.1,34.53,653.1
SHP02122,350.02,246.37,80.08,676.47
SHP02123,525.76,225.42,40.01,791.1899999999999
SHP02124,306.18,144.98,132.11,583.27
SHP02125,490.15,112.62,69.22,671.99
SHP02126,444.17,77.07,147.52,668.76
SHP02127,305.33,182.04,62.44,549.81
SHP02128,431.4,120.33,56.29,608.02
SHP02129,220.83,107.24,149.07,477.14
SHP02130,550.0,100.43,93.14,743.57
SHP02131,274.17,161.52,54.04,489.7300000000001
SHP02132,138.57,56.15,110.11,304.83
SHP02133,430.84,38.06,104.63,573.53
SHP02134,125.53,79.12,97.55,302.2
SHP02135,465.43,33.5,99.96,598.89
SHP02136,550.66,198.06,117.05,865.77
SHP02137,552.33,57.72,23.44,633.4900000000001
SHP02138,195.31,106.63,128.19,430.13
SHP02139,443.89,191.96,116.56,752.4100000000001
SHP02140,307.95,75.06,139.31,522.3199999999999
SHP02141,204.19,180.0,38.6,422.79
SHP02142,181.13,54.62,42.8,278.55
SHP02143,86.27,180.61,144.96,411.84000000000003
SHP02144,321.31,89.94,75.34,486.59000000000003
SHP02145,571.59,137.85,70.41,779.85
SHP02146,510.56,227.92,142.71,881.19
SHP02147,287.14,114.67,72.56,474.37
SHP02148,274.22,77.11,109.91,461.24
SHP02149,309.57,48.97,142.55,501.09
SHP02150,96.05,79.65,50.57,226.26999999999998
SHP02151,461.95,33.68,90.24,585.87
SHP02152,133.07,118.5,127.01,378.58
SHP02153,133.98,117.27,72.86,324.11
SHP02154,449.64,205.95,97.34,752.93
SHP02155,521.47,79.25,120.45,721.1700000000001
SHP02156,578.37,204.89,25.9,809.16
SHP02157,535.62,213.75,134.27,883.64
SHP02158,440.52,241.22,50.95,732.69
SHP02159,438.59,84.68,21.12,544.39
SHP02160,342.98,170.81,103.14,616.93
SHP02161,552.75,163.33,81.38,797.46
SHP02162,349.88,125.08,92.19,567.15
SHP02163,154.26,186.95,120.74,461.95
SHP02164,206.41,72.67,91.21,370.28999999999996
SHP02165,505.24,199.43,104.01,808.6800000000001
SHP02166,283.69,128.13,149.71,561.53
SHP02167,481.78,50.29,139.49,671.56
SHP02168,115.44,33.5,83.68,232.62
SHP02169,270.51,127.35,68.96,466.82
SHP02170,549.75,167.47,34.78,752.0
SHP02171,501.88,222.56,96.97,821.4100000000001
SHP02172,532.5,231.51,61.27,825.28
SHP02173,109.41,187.99,113.58,410.97999999999996
SHP02174,504.95,185.4,48.01,738.36
SHP02175,454.91,93.08,103.9,651.89
SHP02176,241.02,151.95,93.99,486.96000000000004
SHP02177,268.0,137.69,128.22,533.91
SHP02178,534.83,48.28,46.46,629.57
SHP02179,308.58,89.36,148.98,546.92
SHP02180,371.76,228.22,61.02,661.0
SHP02181,245.34,127.18,35.39,407.90999999999997
SHP02182,467.54,146.92,98.95,713.4100000000001
SHP02183,110.02,30.89,96.26,237.17000000000002
SHP02184,295.16,44.14,74.03,413.33000000000004
SHP02185,285.63,67.31,101.46,454.4
SHP02186,243.61,65.03,141.34,449.98
SHP02187,321.03,95.74,42.8,459.57
SHP02188,432.79,44.25,55.88,532.9200000000001
SHP02189,349.98,142.6,136.37,628.95
SHP02190,80.94,217.2,149.45,447.59
SHP02191,221.93,233.13,78.87,533.9300000000001
SHP02192,335.07,249.7,42.35,627.12
SHP02193,426.47,77.36,88.48,592.3100000000001
SHP02194,265.13,243.78,92.65,601.56
SHP02195,447.33,71.71,114.29,633.3299999999999
SHP02196,173.78,77.15,110.64,361.57
SHP02197,562.3,194.36,120.28,876.9399999999999
SHP02198,471.22,111.69,79.0,661.9100000000001
SHP02199,436.87,116.35,136.17,689.39
SHP02200,531.98,145.65,27.36,704.99
SHP02201,254.45,70.9,121.37,446.72
SHP02202,353.0,103.27,110.3,566.5699999999999
SHP02203,577.81,212.08,34.62,824.51
SHP02204,437.23,238.06,114.82,790.1099999999999
SHP02205,159.72,48.89,74.85,283.46000000000004
SHP02206,100.0,232.52,147.4,479.91999999999996
SHP02207,523.35,148.08,32.06,703.49
SHP02208,550.49,59.14,23.45,633.08
SHP02209,207.51,208.29,65.18,480.97999999999996
SHP02210,432.05,150.99,81.76,664.8
SHP02211,270.43,38.98,39.58,348.99
SHP02212,406.87,162.91,92.4,662.18
SHP02213,165.35,73.42,60.32,299.09
SHP02214,559.2,222.42,51.43,833.05
SHP02215,386.92,99.04,60.79,546.75
SHP02216,224.21,237.41,135.22,596.84
SHP02217,177.38,217.14,39.08,433.59999999999997
SHP02218,156.36,143.09,62.53,361.98
SHP02219,379.44,103.85,35.11,518.4
SHP02220,84.3,84.35,107.64,276.28999999999996
SHP02221,284.89,172.09,68.95,525.9300000000001
SHP02222,269.75,149.68,63.25,482.68
SHP02223,377.65,60.32,80.8,518.77
SHP02224,366.02,200.44,64.72,631.1800000000001
SHP02225,557.79,240.33,70.53,868.65
SHP02226,289.77,219.28,73.47,582.52
SHP02227,120.48,193.98,106.02,420.47999999999996
SHP02228,224.0,35.4,99.91,359.30999999999995
SHP02229,470.23,209.54,60.15,739.92
SHP02230,118.52,149.15,24.32,291.99
SHP02231,172.41,187.27,145.58,505.26
SHP02232,386.4,73.37,143.06,602.8299999999999
SHP02233,371.61,228.73,67.8,668.14
SHP02234,149.08,227.69,74.75,451.52
SHP02235,288.31,39.0,61.61,388.92
SHP02236,153.76,76.77,46.12,276.65
SHP02237,290.9,48.08,40.41,379.39
SHP02238,192.79,61.39,26.97,281.15
SHP02239,105.7,152.57,56.46,314.72999999999996
SHP02240,483.09,56.61,43.07,582.77
SHP02241,307.14,95.62,77.0,479.76
SHP02242,407.63,45.68,148.81,602.12
SHP02243,446.55,98.89,37.66,583.1
SHP02244,149.93,184.52,72.66,407.11
SHP02245,447.86,166.01,85.94,699.81
SHP02246,162.19,170.33,22.13,354.65
SHP02247,433.32,36.29,125.69,595.3
SHP02248,525.97,210.12,50.76,786.85
SHP02249,474.93,129.21,34.72,638.86
SHP02250,279.51,58.91,78.48,416.9
SHP02251,296.39,171.13,63.9,531.42
SHP02252,586.84,77.34,91.19,755.3700000000001
SHP02253,561.51,154.53,29.76,745.8
SHP02254,390.95,47.19,45.39,483.53
SHP02255,482.64,100.49,144.87,728.0
SHP02256,538.76,186.59,142.61,867.96
SHP02257,188.05,136.7,66.71,391.46
SHP02258,459.18,43.06,70.99,573.23
SHP02259,415.86,133.15,55.77,604.78
SHP02260,331.17,30.06,22.61,383.84000000000003
SHP02261,579.83,55.65,27.95,663.4300000000001
SHP02262,366.01,238.58,85.17,689.76
SHP02263,248.09,162.13,42.25,452.47
SHP02264,219.1,243.48,27.41,489.99
SHP02265,405.32,216.73,66.86,688.91
SHP02266,87.53,40.37,48.19,176.09
SHP02267,241.7,205.4,147.52,594.62
SHP02268,224.77,75.01,53.52,353.3
SHP02269,460.33,193.69,99.63,753.65
SHP02270,359.41,74.96,104.31,538.6800000000001
SHP02271,108.08,34.27,82.22,224.57
SHP02272,330.64,118.68,60.79,510.11
SHP02273,129.43,51.6,95.97,277.0
SHP02274,111.8,196.6,104.45,412.84999999999997
SHP02275,193.24,100.28,113.26,406.78
SHP02276,250.28,111.83,28.76,390.87
SHP02277,582.7,60.83,47.21,690.7400000000001
SHP02278,176.88,110.46,134.03,421.37
SHP02279,240.65,214.5,81.12,536.27
SHP02280,268.99,175.24,79.73,523.96
SHP02281,269.76,151.02,123.43,544.21
SHP02282,257.9,128.61,88.92,475.43
SHP02283,525.28,205.26,62.62,793.16
SHP02284,421.17,175.86,28.62,625.65
SHP02285,109.75,46.3,46.49,202.54000000000002
SHP02286,260.71,234.8,82.26,577.77
SHP02287,296.39,193.36,122.29,612.04
SHP02288,386.92,61.9,134.62,583.44
SHP02289,469.95,83.03,27.88,580.86
SHP02290,372.51,207.27,125.58,705.36
SHP02291,164.59,127.08,85.91,377.58000000000004
SHP02292,164.99,242.72,66.57,474.28000000000003
SHP02293,233.8,51.43,20.54,305.77000000000004
SHP02294,304.86,55.57,115.91,476.34000000000003
SHP02295,302.64,211.77,83.35,597.76
SHP02296,249.15,193.82,95.33,538.3000000000001
SHP02297,329.71,82.54,149.82,562.0699999999999
SHP02298,430.04,243.41,147.01,820.46
SHP02299,181.3,236.09,43.65,461.03999999999996
SHP02300,419.09,138.33,103.12,660.54
SHP02301,317.3,31.37,110.91,459.58000000000004
SHP02302,178.59,230.2,119.16,527.9499999999999
SHP02303,508.64,108.2,55.27,672.11
SHP02304,190.99,151.79,46.27,389.04999999999995
SHP02305,103.57,173.49,47.17,324.23
SHP02306,468.77,230.89,54.25,753.91
SHP02307,484.77,98.34,118.0,701.11
SHP02308,494.33,123.32,121.27,738.92
SHP02309,501.49,162.18,107.54,771.21
SHP02310,211.2,213.53,133.03,557.76
SHP02311,349.63,230.5,129.56,709.69
SHP02312,186.19,209.92,49.66,445.77
SHP02313,159.34,140.39,112.46,412.19
SHP02314,534.44,195.81,139.28,869.53
SHP02315,295.37,166.39,63.79,525.55
SHP02316,290.85,248.37,76.34,615.5600000000001
SHP02317,191.66,188.48,69.69,449.83
SHP02318,594.71,226.19,100.23,921.1300000000001
SHP02319,516.71,168.58,110.96,796.2500000000001
SHP02320,497.33,71.52,50.8,619.65
SHP02321,553.78,148.27,42.13,744.18
SHP02322,456.73,143.57,96.29,696.5899999999999
SHP02323,223.87,94.12,119.82,437.81
SHP02324,196.94,49.21,108.25,354.4
SHP02325,103.07,45.79,116.68,265.53999999999996
SHP02326,183.53,196.41,35.55,415.49
SHP02327,170.12,222.31,117.19,509.62
SHP02328,199.18,56.59,126.91,382.68
SHP02329,487.11,151.25,146.66,785.02
SHP02330,371.38,224.38,29.35,625.11
SHP02331,144.11,123.15,63.78,331.03999999999996
SHP02332,262.22,149.95,83.4,495.57000000000005
SHP02333,206.52,92.73,67.17,366.42
SHP02334,197.74,32.69,47.8,278.23
SHP02335,373.27,37.23,87.2,497.7
SHP02336,411.99,222.54,132.03,766.56
SHP02337,226.52,225.83,100.13,552.48
SHP02338,107.98,165.11,120.89,393.98
SHP02339,453.8,244.22,32.84,730.86
SHP02340,192.34,89.01,145.73,427.08000000000004
SHP02341,364.56,235.9,78.63,679.09
SHP02342,522.08,68.68,73.84,664.6
SHP02343,578.65,144.88,142.26,865.79
SHP02344,351.49,180.07,71.95,603.51
SHP02345,338.48,119.78,62.24,520.5
SHP02346,554.31,39.25,33.58,627.14
SHP02347,300.21,136.71,99.2,536.12
SHP02348,457.57,118.93,90.57,667.0699999999999
SHP02349,349.53,46.42,45.14,441.09
SHP02350,93.41,43.61,149.84,286.86
SHP02351,559.89,244.17,36.01,840.0699999999999
SHP02352,90.45,186.63,42.52,319.59999999999997
SHP02353,410.71,157.1,34.75,602.56
SHP02354,280.67,221.96,82.21,584.84
SHP02355,410.62,106.47,80.24,597.33
SHP02356,454.93,227.1,88.23,770.26
SHP02357,579.99,91.26,138.39,809.64
SHP02358,143.26,187.67,46.93,377.85999999999996
SHP02359,558.63,64.41,35.23,658.27
SHP02360,209.01,222.1,86.19,517.3
SHP02361,490.55,174.53,147.03,812.11
SHP02362,461.78,118.12,128.06,707.96
SHP02363,242.86,233.31,131.06,607.23
SHP02364,554.97,205.88,91.22,852.07
SHP02365,277.6,163.82,82.69,524.11
SHP02366,85.58,174.11,38.76,298.45
SHP02367,585.45,102.45,45.07,732.9700000000001
SHP02368,431.81,62.19,53.06,547.06
SHP02369,356.08,89.84,64.05,509.96999999999997
SHP02370,98.46,237.69,29.45,365.59999999999997
SHP02371,582.49,103.24,123.3,809.03
SHP02372,511.55,73.05,138.91,723.51
SHP02373,276.03,113.54,142.44,532.01
SHP02374,330.81,192.25,98.34,621.4
SHP02375,496.32,79.21,124.81,700.3399999999999
SHP02376,422.75,248.07,71.97,742.79
SHP02377,263.79,32.89,75.41,372.09000000000003
SHP02378,141.59,94.77,49.77,286.13
SHP02379,503.33,154.16,67.92,725.41
SHP02380,264.17,86.5,100.88,451.55
SHP02381,516.78,176.71,149.18,842.6700000000001
SHP02382,293.7,106.96,120.7,521.36
SHP02383,170.06,172.49,44.67,387.22
SHP02384,494.55,86.24,142.57,723.3599999999999
SHP02385,80.86,215.54,83.54,379.94
SHP02386,566.31,61.86,84.1,712.27
SHP02387,176.88,115.25,53.51,345.64
SHP02388,231.42,240.78,83.88,556.0799999999999
SHP02389,182.17,162.55,35.62,380.34000000000003
SHP02390,410.07,78.96,98.89,587.92
SHP02391,412.68,153.97,33.85,600.5
SHP02392,130.0,60.67,97.4,288.07000000000005
SHP02393,259.72,143.27,132.66,535.65
SHP02394,456.09,135.31,103.88,695.28
SHP02395,331.46,134.54,42.74,508.74
SHP02396,353.48,58.34,73.22,485.0400000000001
SHP02397,468.42,128.9,30.32,627.6400000000001
SHP02398,393.68,98.71,119.75,612.14
SHP02399,483.29,90.64,71.25,645.1800000000001
SHP02400,269.33,157.93,31.56,458.82
SHP02401,364.99,121.94,42.09,529.02
SHP02402,335.43,204.41,125.97,665.8100000000001
SHP02403,504.23,146.11,44.52,694.86
SHP02404,270.17,74.09,110.31,454.57
SHP02405,551.12,64.17,83.81,699.0999999999999
SHP02406,578.35,50.47,129.76,758.58
SHP02407,548.01,173.46,77.51,798.98
SHP02408,83.2,245.78,36.74,365.72
SHP02409,417.62,211.87,59.39,688.88
SHP02410,259.46,148.59,80.35,488.4
SHP02411,455.2,132.48,25.47,613.15
SHP02412,431.46,222.46,21.47,675.39
SHP02413,516.63,223.09,100.1,839.82
SHP02414,202.5,70.72,30.35,303.57000000000005
SHP02415,498.29,151.22,111.92,761.43
SHP02416,126.3,103.12,73.39,302.81
SHP02417,322.44,133.3,101.47,557.21
SHP02418,322.39,104.05,141.81,568.25
SHP02419,139.44,31.08,72.15,242.67
SHP02420,230.41,154.25,74.69,459.34999999999997
SHP02421,281.53,103.52,90.69,475.73999999999995
SHP02422,351.3,216.99,44.32,612.61
SHP02423,435.56,183.55,29.84,648.95
SHP02424,262.18,99.73,131.43,493.34000000000003
SHP02425,221.44,66.26,128.15,415.85
SHP02426,434.22,211.43,74.67,720.32
SHP02427,538.09,71.6,51.61,661.3000000000001
SHP02428,518.37,106.85,85.18,710.4000000000001
SHP02429,260.87,162.74,73.91,497.52
SHP02430,486.03,155.99,56.72,698.74
SHP02431,493.75,151.25,126.57,771.5699999999999
SHP02432,266.52,163.55,118.26,548.33
SHP02433,302.19,227.66,137.0,666.85
SHP02434,504.28,219.96,137.04,861.28
SHP02435,442.26,99.46,125.9,667.62
SHP02436,530.34,238.93,71.0,840.27
SHP02437,93.23,39.28,76.5,209.01
SHP02438,395.94,195.96,57.98,649.88
SHP02439,598.48,128.75,61.85,789.08
SHP02440,597.16,69.47,70.61,737.24
SHP02441,270.03,93.47,136.33,499.83000000000004
SHP02442,326.78,237.74,39.74,604.26
SHP02443,330.48,144.82,126.72,602.02
SHP02444,451.77,128.24,91.7,671.71
SHP02445,130.93,110.33,26.3,267.56
SHP02446,253.83,196.43,142.46,592.72
SHP02447,264.95,113.77,148.7,527.42
SHP02448,293.67,151.67,122.21,567.5500000000001
SHP02449,493.46,79.36,65.94,638.76
SHP02450,511.44,69.76,62.66,643.86
SHP02451,276.05,66.01,97.1,439.15999999999997
SHP02452,531.35,107.24,102.51,741.1
SHP02453,567.91,225.71,90.92,884.54
SHP02454,497.32,58.94,52.78,609.04
SHP02455,428.55,132.03,26.56,587.14
SHP02456,307.27,140.46,65.18,512.9100000000001
SHP02457,105.23,75.04,64.91,245.18
SHP02458,214.54,108.08,138.69,461.31
SHP02459,108.95,107.79,145.63,362.37
SHP02460,517.88,198.53,35.4,751.81
SHP02461,495.5,163.72,45.8,705.02
SHP02462,213.46,189.94,105.35,508.75
SHP02463,323.85,216.69,97.74,638.28
SHP02464,347.51,244.03,85.68,677.22
SHP02465,450.52,143.88,92.26,686.66
SHP02466,188.61,167.82,103.21,459.64
SHP02467,585.24,43.14,48.46,676.84
SHP02468,484.39,157.75,45.56,687.7
SHP02469,313.65,247.47,130.96,692.08
SHP02470,176.18,41.33,89.89,307.4
SHP02471,459.84,169.58,42.46,671.88
SHP02472,392.76,144.35,74.69,611.8
SHP02473,301.31,229.64,117.03,647.98
SHP02474,384.38,214.95,37.05,636.3799999999999
SHP02475,512.0,169.81,130.48,812.29
SHP02476,513.24,76.09,33.98,623.3100000000001
SHP02477,539.9,115.84,57.18,712.92
SHP02478,447.78,205.05,27.05,679.8799999999999
SHP02479,172.41,61.73,141.78,375.91999999999996
SHP02480,504.85,168.44,125.06,798.3499999999999
SHP02481,101.54,240.01,130.43,471.98
SHP02482,297.66,179.73,118.85,596.24
SHP02483,332.8,225.53,31.06,589.39
SHP02484,187.15,178.53,139.67,505.35
SHP02485,506.16,42.1,103.26,651.52
SHP02486,245.88,48.57,31.3,325.75
SHP02487,88.54,132.66,44.82,266.02
SHP02488,501.7,132.41,137.28,771.39
SHP02489,87.02,141.59,47.61,276.22
SHP02490,332.87,137.11,65.61,535.59
SHP02491,475.46,117.21,107.25,699.92
SHP02492,287.14,126.72,146.19,560.05
